data de publicação,UF,Unidade da Federação,Tipo,dado,escala,Ano epidemiológico,Semana epidemiológica,Situação do dado,Casos semanais reportados até a última atualização,limite inferior da estimativa,casos estimados,média móvel,limite superior da estimativa,Percentual em relação ao país,População,limiar pré-epidêmico,intensidade alta,intensidade muito alta,nível semanal,nível por média móvel
2020-11-04,0,Brasil,País,obito,casos,2012,47,Dado estável. Sujeito a pequenas alterações.,8.0,,,13.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obito,casos,2012,48,Dado estável. Sujeito a pequenas alterações.,16.0,,,12.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obito,casos,2012,49,Dado estável. Sujeito a pequenas alterações.,11.0,,,11.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obito,casos,2012,50,Dado estável. Sujeito a pequenas alterações.,7.0,,,9.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obito,casos,2012,51,Dado estável. Sujeito a pequenas alterações.,10.0,,,10.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obito,casos,2012,52,Dado estável. Sujeito a pequenas alterações.,12.0,,,14.0,,100.0,199242462,57.99999999999999,161.99999999999997,226.0,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,1,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,2,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,3,Dado estável. Sujeito a pequenas alterações.,1.0,,,0.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,4,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,5,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,6,Dado estável. Sujeito a pequenas alterações.,0.0,,,1.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,7,Dado estável. Sujeito a pequenas alterações.,2.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,8,Dado estável. Sujeito a pequenas alterações.,2.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,9,Dado estável. Sujeito a pequenas alterações.,0.0,,,1.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,10,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,11,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,12,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,13,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,14,Dado estável. Sujeito a pequenas alterações.,2.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,15,Dado estável. Sujeito a pequenas alterações.,1.0,,,2.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,16,Dado estável. Sujeito a pequenas alterações.,4.0,,,3.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,17,Dado estável. Sujeito a pequenas alterações.,4.0,,,5.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,18,Dado estável. Sujeito a pequenas alterações.,6.0,,,6.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,19,Dado estável. Sujeito a pequenas alterações.,8.0,,,7.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,20,Dado estável. Sujeito a pequenas alterações.,8.0,,,11.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,21,Dado estável. Sujeito a pequenas alterações.,17.0,,,17.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,22,Dado estável. Sujeito a pequenas alterações.,25.0,,,19.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,23,Dado estável. Sujeito a pequenas alterações.,16.0,,,23.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,24,Dado estável. Sujeito a pequenas alterações.,28.0,,,29.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,25,Dado estável. Sujeito a pequenas alterações.,44.0,,,39.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor alto,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,26,Dado estável. Sujeito a pequenas alterações.,44.0,,,40.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor alto,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,27,Dado estável. Sujeito a pequenas alterações.,33.0,,,36.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,28,Dado estável. Sujeito a pequenas alterações.,31.0,,,26.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,29,Dado estável. Sujeito a pequenas alterações.,15.0,,,20.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,30,Dado estável. Sujeito a pequenas alterações.,14.0,,,13.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,31,Dado estável. Sujeito a pequenas alterações.,11.0,,,10.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,obitoflu,casos,2012,32,Dado estável. Sujeito a pequenas alterações.,5.0,,,6.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,33,Dado estável. Sujeito a pequenas alterações.,3.0,,,4.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,34,Dado estável. Sujeito a pequenas alterações.,3.0,,,4.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,35,Dado estável. Sujeito a pequenas alterações.,5.0,,,5.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,36,Dado estável. Sujeito a pequenas alterações.,6.0,,,5.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,37,Dado estável. Sujeito a pequenas alterações.,5.0,,,5.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,38,Dado estável. Sujeito a pequenas alterações.,4.0,,,4.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,39,Dado estável. Sujeito a pequenas alterações.,3.0,,,3.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,40,Dado estável. Sujeito a pequenas alterações.,1.0,,,2.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,41,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,42,Dado estável. Sujeito a pequenas alterações.,2.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,43,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,44,Dado estável. Sujeito a pequenas alterações.,0.0,,,1.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,45,Dado estável. Sujeito a pequenas alterações.,2.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,46,Dado estável. Sujeito a pequenas alterações.,1.0,,,1.0,,100.0,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,47,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,48,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,49,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,50,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,51,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitoflu,casos,2012,52,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,1,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,2,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,3,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,4,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,5,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,6,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,7,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,8,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,9,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,10,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,11,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,12,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,13,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,14,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,15,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,16,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,17,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,18,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,19,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,20,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,21,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,22,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,23,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,24,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,25,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,26,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,27,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,28,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,29,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,30,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,31,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,32,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,33,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,34,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,35,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,36,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,37,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,38,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,39,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,40,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,41,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,42,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,43,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,44,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,45,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,46,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,47,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,48,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,49,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,50,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,51,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,obitocovid,casos,2012,52,Dado estável. Sujeito a pequenas alterações.,0.0,,,0.0,,,199242462,9.999999999999998,42.99999999999999,77.99999999999999,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,1,Dado estável. Sujeito a pequenas alterações.,84.0,,,80.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,2,Dado estável. Sujeito a pequenas alterações.,81.0,,,84.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,3,Dado estável. Sujeito a pequenas alterações.,87.0,,,90.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,4,Dado estável. Sujeito a pequenas alterações.,103.0,,,94.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,5,Dado estável. Sujeito a pequenas alterações.,92.0,,,100.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,6,Dado estável. Sujeito a pequenas alterações.,105.0,,,112.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,7,Dado estável. Sujeito a pequenas alterações.,139.0,,,124.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,8,Dado estável. Sujeito a pequenas alterações.,128.0,,,145.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,9,Dado estável. Sujeito a pequenas alterações.,168.0,,,155.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,10,Dado estável. Sujeito a pequenas alterações.,170.0,,,177.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,11,Dado estável. Sujeito a pequenas alterações.,194.0,,,192.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,12,Dado estável. Sujeito a pequenas alterações.,212.0,,,212.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,13,Dado estável. Sujeito a pequenas alterações.,230.0,,,257.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,14,Dado estável. Sujeito a pequenas alterações.,329.0,,,349.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor baixo,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,15,Dado estável. Sujeito a pequenas alterações.,488.0,,,496.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Verde
2020-11-04,0,Brasil,País,srag,casos,2013,16,Dado estável. Sujeito a pequenas alterações.,670.0,,,647.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,srag,casos,2013,17,Dado estável. Sujeito a pequenas alterações.,782.0,,,806.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,srag,casos,2013,18,Dado estável. Sujeito a pequenas alterações.,965.0,,,910.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,srag,casos,2013,19,Dado estável. Sujeito a pequenas alterações.,982.0,,,1035.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,srag,casos,2013,20,Dado estável. Sujeito a pequenas alterações.,1157.0,,,1183.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor epidêmico,Amarelo
2020-11-04,0,Brasil,País,srag,casos,2013,21,Dado estável. Sujeito a pequenas alterações.,1409.0,,,1350.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor alto,Vermelho
2020-11-04,0,Brasil,País,srag,casos,2013,22,Dado estável. Sujeito a pequenas alterações.,1484.0,,,1518.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor alto,Vermelho
2020-11-04,0,Brasil,País,srag,casos,2013,23,Dado estável. Sujeito a pequenas alterações.,1661.0,,,1600.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor alto,Vermelho
2020-11-04,0,Brasil,País,srag,casos,2013,24,Dado estável. Sujeito a pequenas alterações.,1656.0,,,1610.0,,100.0,201032714,512.9999999999993,1345.9999999999993,1856.9999999999993,valor alto,Vermelho
